order_date,customer_id,gender,product,category,quantity,unit_price,payment_method,region,country,latitude,longitude
2024-09-06,28-4253270,Female,Whisk Set,Kitchen,21.7667855351,12.99,americanexpress,,Kenya,,
2024-03-16,74-8052003,Male,Kids' Gardening Kit,,18.1370788643,24.99,americanexpress,,Kenya,0.2198155,34.4918988
2023-12-28,56-9081736,Male,Crispy Tofu Bites,Food - Protein,8.9577133894,4.99,,,Kenya,0.355636,
2025-05-24,54-2495238,Male,Throw Pillow Covers,Home,9.6676116817,22.99,americanexpress,,Kenya,0.4607691,34.1114621
2024-02-08,07-9158438,Female,Pressure Cooker,Kitchen,0.6021139399,89.0,,,Kenya,-3.5106508,
2024-01-21,13-7082525,Male,Cheesy Cauliflower Bake,Food - Frozen Vegetables,3.884052412,5.49,bankcard,,Kenya,,
2024-04-03,97-2407424,Male,Spicy Thai Noodles,Food - Frozen Meals,8.1408660168,1.99,bankcard,,Kenya,,
2024-12-25,79-5156027,Male,Pasta Sauce Mix,Food - Sauces,0.081424113,1.29,instapayment,,Kenya,,
2025-06-11,22-4527279,Male,High-Top Leather Boots,Clothing - Footwear,6.144706551,99.99,visa,,Kenya,,37.9952144
2024-08-10,73-2508457,Male,Cranberry Juice,Food - Beverages,5.1425078328,3.69,instapayment,,Kenya,,
2023-11-01,97-6495631,Male,Foam Building Blocks for Kids,Toys,4.4115453892,22.99,,,Kenya,,
2024-10-12,34-0609622,Male,Lemon Garlic Marinade,Food - Condiments,9.6279743651,4.29,visa,,Kenya,,34.9458389
2025-08-23,11-6617149,Male,Crispy Onion Rings,Food - Frozen Foods,23.4130089162,4.29,mastercard,,Kenya,-3.2191864,
2025-05-19,44-5974339,Female,Chocolate Chip Pancake Mix,Food - Bakery,16.3838353072,3.99,americanexpress,,Kenya,-1.1748105,
2023-11-04,32-4304353,Male,Overnight Hiking Backpack,Outdoor,2.3951925787,79.99,americanexpress,,Kenya,,34.779603
2024-09-11,92-7945471,Female,Kettle BBQ Grill,Outdoor,0.0854354436,99.99,americanexpress,,Kenya,-0.272699,
2024-03-05,35-9578590,Female,A-Line Skirt,Clothing - Bottoms,5.1583670893,35.99,,,Kenya,,
2025-06-27,,Male,Smartphone Gimbal Stabilizer,Photography,2.2774507464,89.99,visa,,Kenya,-0.5388381,37.4596409
2024-08-20,16-5249995,Male,Thai Green Curry Paste,Food - Sauces,5.5819035485,2.49,,,Kenya,,
2025-04-24,91-6466134,Male,Baking Soda,Food - Baking,3.1877107476,0.99,,,Kenya,,
2025-08-21,73-0100139,Male,Educational STEM Kit,Toys,7.4476633996,35.99,bankcard,,Kenya,0.6812449,
2025-03-16,62-2741553,Female,Cinnamon Sugar Donuts,Food - Bakery,39.5226762197,4.99,,,Kenya,,37.1097748
2023-12-23,87-0973194,Female,Lemon Herb Quinoa,Food - Grains,3.0816956655,3.49,mastercard,,Kenya,0.355636,37.5833061
2024-09-18,50-9149617,Male,Teriyaki Sauce,Food - Condiments,13.4991120365,2.99,,,Kenya,,36.8219462
2024-10-23,25-3451635,Male,Natural Soy Candles,Home,0.2043058647,19.99,mastercard,,Kenya,,
2024-01-22,66-2994553,Male,Pet Nail Clipper,Pets,9.1723863306,12.99,visa,,Kenya,0.2198155,
2025-09-09,03-0953507,Female,Teriyaki Chicken Wings,Food - Frozen Food,7.7425273487,10.99,americanexpress,,Kenya,-0.0998238,34.2747004
2024-04-23,60-2407471,Male,Bock Beer Mustard,Food - Condiments,14.4026830333,2.29,mastercard,,Kenya,3.1155165,35.6040785
2025-07-19,53-5379969,Male,Fitness Resistance Bands Kit,Fitness,1.0284557572,29.99,mastercard,,Kenya,,
2024-11-22,71-7117183,Male,Lemon Pepper Seasoning,Food - Seasonings,17.7677251127,3.29,visa,,Kenya,0.2827307,34.7518631
2023-11-23,80-9301632,Male,Almond Milk,Food - Dairy,1.0518755312,3.29,instapayment,,Kenya,-0.7134403,37.0373502
2024-10-25,65-0990261,Male,Electric Kettle with Temperature Control,Kitchen,19.0913195185,49.99,visa,,Kenya,,
2024-03-21,45-0507460,Male,Spicy Salsa Verde,Food - Condiments,6.5217254214,3.49,mastercard,,Kenya,,
2024-08-31,67-5856906,Female,Portable Bluetooth Speaker,,0.8998524839,49.99,instapayment,,Kenya,,
2023-10-31,,Female,Chili Lime Corn Chips,,6.6102578718,2.79,bankcard,,Kenya,-0.1566093,35.1983598
2024-04-20,93-9696269,Male,Herb-Infused Olive Oil,Food - Oils,3.6500162787,8.99,bankcard,,Kenya,-0.0998238,
2024-03-16,04-8123406,Male,Coconut Macaroons,Food - Confectionery,2.4671320908,4.99,,,Kenya,,
2025-06-29,47-9487487,Female,Field Journal,Books,23.8819766894,14.99,bankcard,,Kenya,-1.1748105,
2025-02-23,69-6995845,Male,Children's Backpack,Accessories,1.7347421098,29.99,,,Kenya,-4.0434771,
2025-07-15,51-6545636,Male,Adjustable Standing Desk,Office,5.3749268556,299.99,bankcard,,Kenya,,37.0833753
2025-09-09,59-8860525,Male,Fishing Tackle Box,Outdoor,20.5206134913,24.99,,,Kenya,0.5695252,
2024-06-25,09-5296741,Male,Microfiber Cleaning Cloths,Home,1.1139570405,9.99,bankcard,,Kenya,-0.272699,
2025-01-14,48-2756278,Male,Sweet BBQ Dipping Sauce,Food - Condiments,11.1419100335,3.49,,,Kenya,,34.2747004
2024-06-20,52-7374337,Female,Kale Salad with Lemon Dressing,Food - Salads,2.1196679015,4.99,americanexpress,,Kenya,,
2024-06-08,55-4370449,Male,Measuring Cups Set,Kitchen,10.009148923,19.99,,,Kenya,,
2025-06-01,78-5446628,Male,Whole Wheat Bread,Food - Bakery,3.0899944162,2.49,,,Kenya,1.0784436,34.1810057
2025-01-05,44-3547994,Male,Beef Taco Skillet,Food - Meal Kits,4.2854795844,8.49,mastercard,,Kenya,,36.3642919
2025-08-08,21-7280800,Female,Handmade Wooden Utensil Set,Kitchen,5.1206220121,24.99,americanexpress,,Kenya,,34.4530968
2025-09-05,50-5370125,Male,Pest Control Traps,Home,18.5273535692,22.99,bankcard,,Kenya,,36.080026
2024-10-31,25-5866216,Male,Electric Butter Churn,,12.1366823889,49.99,visa,,Kenya,,34.7518631
2024-01-24,61-2220332,Male,Avocado Oil Mayo,Food - Condiments,0.4986133591,5.29,bankcard,,Kenya,-3.3973104,
2023-12-17,36-2281786,Female,Memory Foam Mattress Pad,Home,0.6041720638,69.99,bankcard,,Kenya,,37.9943453
2024-06-07,29-3606171,Female,Kids' Activity Book,,16.3771583231,14.99,instapayment,,Kenya,,37.5833061
2023-11-30,76-3240399,Male,Vintage Graphic Tee,Clothing - Tops,13.829069835,25.99,mastercard,,Kenya,-1.7864953,37.6311071
